,File,URL,Year,Phrases
115,A_61_PV.103-EN.pdf,https://digitallibrary.un.org/record/603768,2007,"profound gratitude for your most thoughtful 
A/61/PV.103 
 
 
07-38411 
4 
 
gesture to pay tribute to the memory of the late 
Secretary-General of the United Nations and former 
President of the Repu"
116,A_62_4-EN.pdf,https://digitallibrary.un.org/record/607547,2007,"iroshima. 
 
219. On 4 June 2007, at a Solemn Sitting held by the Court, the President paid tribute to the memory of 
Mr. Kéba Mbaye, former Judge and Vice-President of the Court, who passed away in J"
117,A_62_PV-36-EN.pdf,https://digitallibrary.un.org/record/610481,2007,"a), Vice-President, took the Chair. 
 
 
The meeting was called to order at 10.15 a.m. 
 
 
Tribute to the memory of His Excellency Mr. Rüdiger 
von Wechmar, President of the General Assembly at 
its "
118,A_62_PV-36-EN.pdf,https://digitallibrary.un.org/record/610481,2007,"dent: Before we take up the 
item on our agenda for this morning, it is my sad duty 
to pay tribute to the memory of the late Rüdiger von 
Wechmar, President of the General Assembly at its 
thirty-fif"
119,A_62_PV-36-EN.pdf,https://digitallibrary.un.org/record/610481,2007,". von Wechmar. 
 
I now invite representatives to stand and observe 
a minute of silence in tribute to the memory of His 
Excellency 
Mr. 
Rüdiger 
von 
Wechmar, 
former 
President of the General Asse"
120,A_62_PV-36-EN.pdf,https://digitallibrary.un.org/record/610481,2007,"ca owes much to the leadership of Mr. von 
Wechmar. The African Group pays a well-deserved 
tribute to the memory of that great man and to his 
country, the Federal Republic of Germany, which he 
wort"
121,A_71_PV-93-EN.pdf,https://digitallibrary.un.org/record/1298764,2017,". . . . . . . . . . . . . . . . . . .  (Fiji)
The meeting was called to order at 10.15 a.m.
Tribute to the memory of His Excellency 
Mr. Miguel d’Escoto Brockmann, President of the 
General Assembly a"
122,A_71_PV-93-EN.pdf,https://digitallibrary.un.org/record/1298764,2017,"onour to pay tribute this morning, on behalf 
of the Group of Latin American and Caribbean States, 
to the memory of one of our own, His Excellency 
Father Miguel d’Escoto Brockmann. President of the "
123,A_71_PV-93-EN.pdf,https://digitallibrary.un.org/record/1298764,2017,"d 
Nations system to bear, that we will rid the world of 
terrorism. Let us do all this in fidelity to the memory of 
the countless innocent victims of terrorism and violent 
extremism. May they rest "
124,A_72_PV.10-EN.pdf,https://digitallibrary.un.org/record/1308067,2017,"lems in dealing with the 
consequences of their seizure by terrorist organizations. 
We pay tribute to the memory of the martyrs who have 
laid down their lives to liberate the cities of Libya, 
and r"
125,A_72_PV.5-EN.pdf,https://digitallibrary.un.org/record/1306334,2017,"ons that 
I know are difficult and often dangerous. From this 
rostrum, I would like to pay tribute to the memory of all 
of the victims, both civilian and military, Malian and 
foreign, who have fall"
126,S_PV-7917-EN.pdf,https://digitallibrary.un.org/record/1286363,2017," to the troops who have 
lost their lives while serving this operation. I also want 
to pay tribute to the memory of the French soldier in 
Operation Barkhane, who lost his life yesterday. As the 
Cou"
127,S_PV-7886-EN.pdf,https://digitallibrary.un.org/record/860672,2017,"peace and security 
21/02/2017
2/70 
17-04561
The meeting was called to order at 10.10 a.m.
Tribute to the memory of His Excellency 
Ambassador Vitaly Churkin, Permanent 
Representative of the Russian"
128,S_PV-7960-EN.pdf,https://digitallibrary.un.org/record/1288715,2017,"2017 
ICTY and ICTR 
S/PV.7960
17-15811 
3/27
The meeting was called to order at 10.05 a.m.
Tribute to the memory of the victims of terrorism 
in Tehran
The President (spoke in Spanish): On behalf of "
129,S_PV.7896-EN.pdf,https://digitallibrary.un.org/record/861967,2017,"ion in Afghanistan 
10/03/2017
2/35 
17-06381
The meeting was called to order at 10.05 a.m.
Tribute to the memory of the victims of terrorism 
in Afghanistan
The President: We begin this meeting on 
A"
130,A_71_PV-72-EN.pdf,https://digitallibrary.un.org/record/1286152,2017,". . . . . . . . . . . . . . . . . . .  (Fiji)
The meeting was called to order at 10.15 a.m.
Tribute to the memory of His Excellency 
Ambassador Vitaly Churkin, Permanent 
Representative of the Russian"
131,A_71_PV-72-EN.pdf,https://digitallibrary.un.org/record/1286152,2017,"to them our 
heartfelt condolences. Before proceeding further, I 
would like to make my own tribute to the memory of 
the late Ambassador.
Ambassador Churkin was a dear friend and 
colleague, and his "
132,A_71_PV-72-EN.pdf,https://digitallibrary.un.org/record/1286152,2017,"17
2/22 
17-07331
I now invite representatives to stand and observe 
a minute of silence in tribute to the memory of His 
Excellency Ambassador Vitaly Churkin.
The members of the General Assembly obse"
133,A_71_PV-72-EN.pdf,https://digitallibrary.un.org/record/1286152,2017,"se who grieve with 
us and who have found a way, somehow, to convey 
their sympathy and pay tribute to the memory of Vitaly 
Ivanovich Churkin.
These days are of course most difficult for his family 
"
134,A_61_PV-84-EN.pdf,https://digitallibrary.un.org/record/590429,2006,". . . . . . . . . . . .
(Bahrain) 
 
 
 
 The meeting was called to order at 3.15 p.m. 
 
 
Tribute to the memory of His Excellency Saparmurat 
Niyazov, President of Turkmenistan 
 
 
The President: B"
135,A_61_PV-84-EN.pdf,https://digitallibrary.un.org/record/590429,2006," Niyazov.  
 
May I now invite representatives to stand and 
observe a minute of silence in tribute to the memory of 
His Excellency Saparmurat Niyazov. 
 
The members of the General Assembly observed"
136,S_PV.5359%28Resumption1%29-EN.pdf,https://digitallibrary.un.org/record/566266,2006,"geopolitical space of Central Africa,
Southern Africa and East Africa.
I conclude by paying tribute to the memory of all
peacekeepers who have lost their lives on the field of
honour as they strove to"
137,A_60_PV.84-EN.pdf,https://digitallibrary.un.org/record/576140,2006," . . . . . . . . . . . .
(Sweden) 
 
 
 
 The meeting was called to order at 9.10 a.m. 
 
 
Tribute to the memory of Dr. Lee Jong-wook, 
Director-General of the World Health Organization 
 
 
The Pres"
138,A_60_PV.84-EN.pdf,https://digitallibrary.un.org/record/576140,2006,"of  
Dr. Lee.  
 
May I now ask representatives to stand to observe 
a minute of silence in tribute to the memory of Dr. Lee 
Jong-wook. 
 
The members of the General Assembly observed a 
minute of si"
139,A_60_PV.77-EN.pdf,https://digitallibrary.un.org/record/572825,2006," were left to face acute economic 
difficulties and chronic health problems. Today, we pay 
tribute to the memory of all the victims, those who lost 
their lives immediately during the explosion and t"
140,A_40_PV.121-EN.pdf,https://digitallibrary.un.org/record/108764,1986,"rk,
on Wednesday,
18 Decerrber 1986, at 10.30 a.m•
Pres ident:
.;
Mr.
DE PIN IES
(Spa in)
Tr ibu te to the memory of His Excellency Sir Seewoosagur Ramgoolam,
Governor-
General and former Prime Minist"
141,A_PV-2286-EN.pdf,https://digitallibrary.un.org/record/743710,1986,"ecortb
2286th
PLENARY MEETING
Friday, 15 November /974,
at /0..30 a.m.
NEW
YORK
e.
CONTENTS
Tribute to the memory of Mr. Omar Sakkaf, Minister of
State for Foreip Affain of Saudi Arabia. •. ••. . •••."
142,A_PV-2286-EN.pdf,https://digitallibrary.un.org/record/743710,1986,"und con-
dolences.
4.
May I ask representatives to stand and observe
a minute of silence in tribute to the memory of His
Excellency Mr. OmarSakkaf.
The members of the General Assembly observed
a minut"
143,A_41_PV.5-EN.pdf,https://digitallibrary.un.org/record/120933,1986,"W/ga.
A/n/pv.5
87
(Mr. Caputo, Argentina)
'At, .thiajuncture, we feel it is our duty to pay tribute to the memory of
Olof Palme, a statesman who fought untiringly for the cause of peace and
developmen"
144,A_41_PV.42-EN.pdf,https://digitallibrary.un.org/record/123103,1986," New Yor k,
on Monday,
20 October 1986, at 10 a.m.
Pres ident:
Mr.
CHOUDWRY
(Bangladesh)
-
Tr ibute to the memory of His Excellency Mr.
Samora Moises M3chel,
President of the People's Republic of Moza"
145,A_41_PV.42-EN.pdf,https://digitallibrary.un.org/record/123103,1986,"the world.
I now invite members of the Assembly to stand and ohserve a minute of silence
in tribute to the memory of President Samora Moises Machel.
The members of the General Assembly observed a minu"
146,A_40_24-EN.pdf,https://digitallibrary.un.org/record/126937,1986,"conducted in six meetings.
At the first solemn meeting, a
minute of silence was observed in tribute to the memory of Indira
~handi, late
Prime Minister of India and Chairperson of the Movement of Non-"
147,A_41_PV.20-EN.pdf,https://digitallibrary.un.org/record/122000,1986,"to say how horrified Lebanon is at the attacks against
UNIFIL, and I wish to pay cne las t tr ibute to the memory of the officer s and men
who have lost their lives.
The heartfelt ccndolences of Leban"
148,S_PV.7269-EN.pdf,https://digitallibrary.un.org/record/779958,2014,"ned to advance the process to a logical 
conclusion. That is what the international community 
owes to the memory of the victims of the ill-fated 
flight MH-17.
Sir Mark Lyall Grant (United Kingdom): "
149,S_PV.7269-EN.pdf,https://digitallibrary.un.org/record/779958,2014,"we have questions about the course of the 
investigations, she says that this is somehow insulting 
to the memory of the victims. That is, indeed, some 
kind of extreme cynicism. The best way to pay d"
150,S_PV.7269-EN.pdf,https://digitallibrary.un.org/record/779958,2014,"y of the victims. That is, indeed, some 
kind of extreme cynicism. The best way to pay due 
tribute to the memory of the victims is by answering 
all the questions by undertaking an investigation in 
"
151,A_69_PV.16-EN.pdf,https://digitallibrary.un.org/record/783095,2014,"ears by a terrorist organization. I should 
like to avail myself of this opportunity to pay homage 
to the memory of our Consul in Gao and his assistant, 
Tahar Touati, who lost their lives during the"
152,S_PV.7196-EN.pdf,https://digitallibrary.un.org/record/772926,2014,"in order to 
carry out the demanding mandates the Security Council 
entrusts to them. We pay homage to the memory of 
the more than 3,200 men and women who have given 
their lives since 1948 in perfor"
153,S_PV.7105-EN.pdf,https://digitallibrary.un.org/record/764707,2014," not give up efforts at the first sight 
of obstacles. On this note, let me pay tribute once again 
to the memory of the late President Nelson Mandela 
for his unrelenting efforts in pursuit of and su"
154,S_PV.7095-EN.pdf,https://digitallibrary.un.org/record/763635,2014," occasion of the first anniversary of the 
launch of Operation Serval, I should lie to pay tribute 
to the memory of the brave soldiers who sacrificed their 
lives in the fight against terrorism and “"
155,A_69_PV.15-EN.pdf,https://digitallibrary.un.org/record/782804,2014,"me 
serious threat to international peace and security. Here 
I would like to pay a special tribute to the memory of 
the French hostage, Hervé Gourdel, who was recently 
murdered in such a cowardly a"
156,A_37_22-EN.pdf,https://digitallibrary.un.org/record/38648,1982," At its meeting held on 8 April 1981, the Special Committee observed a minute
of silence in tribute to the memory of SOlomon Mahlangu, the SOuth African freedom
fighter, on the third anniversary of hi"
157,CD_335_Appendix_III_Vol.III-EN.pdf,https://digitallibrary.un.org/record/41572,1982,"e successful work cf your predecessor. Ambassador Sani of Indonesia. 
I would like to pay a tribute to the memory of our very distinguished friend and 
colleague, Ambassador Cordero d i №ntezemolo, wh"
158,S_PV.4194-EN.pdf,https://digitallibrary.un.org/record/421873,2000," security, particularly in Africa.
2
S/PV.4194
The meeting was called to order at 1.45 p.m.
Tribute to the memory of United Nations personnel
The President (spoke in French): May I ask
representatives"
159,S_PV.4194-EN.pdf,https://digitallibrary.un.org/record/421873,2000,"nt (spoke in French): May I ask
representatives to stand and observe a minute of silence
in tribute to the memory of the United Nations
personnel who were killed in Timor, as well as in deep
solidarit"
160,S_PV.4154-EN.pdf,https://digitallibrary.un.org/record/416114,2000,"snia and
Herzegovina (S/2000/529)
2
S/PV.4154
The meeting was called to order at 11.50 a.m.
Tribute to the memory of the President of the Syrian
Arab Republic
The President (spoke in French): At the o"
161,S_PV-4091-EN.pdf,https://digitallibrary.un.org/record/406006,2000,"ld like to fulfil a duty of
conscience and my brotherhood. The duty of conscience is
to pay tribute to the memory of Mwalimu Julius Nyerere
and express appreciation for the valuable contribution he
ma"
162,A_54_PV.98-EN.pdf,https://digitallibrary.un.org/record/416359,2000," . . . . . . . . . . . . . . . . . .
(Namibia)
The meeting was called to order at 3.10 p.m.
Tribute to the memory of Hafez Al-Assad, President
of the Syrian Arab Republic
The President: This afternoon"
163,A_54_PV.98-EN.pdf,https://digitallibrary.un.org/record/416359,2000,"sident: This afternoon, before we take up
the items on our agenda, it is my sad duty to pay tribute
to the memory of the late President of the Syrian Arab
Republic, His Excellency Mr. Hafez Al-Assad, "
164,A_54_PV.98-EN.pdf,https://digitallibrary.un.org/record/416359,2000,"cy Mr. Hafez Al-Assad.
I invite representatives to stand and observe a
minute of silence in tribute to the memory of His
Excellency Mr. Hafez Al-Assad.
The members of the General Assembly observed a
m"
165,A_C.1_55_PV.10-EN.pdf,https://digitallibrary.un.org/record/432532,2000," . . . . . . . . . . . . . . . . . .
(Myanmar)
The meeting was called to order at 3.10 p.m.
Tribute to the memory of Mrs. Sirimavo
Bandaranaike, former Prime Minister of Sri Lanka
The Chairman: I shou"
166,A_54_PV.96-EN.pdf,https://digitallibrary.un.org/record/413695,2000,"
(Seychelles), Vice-President, took the Chair.
The meeting was called to order at 3.20 p.m.
Tribute to the memory of the late Permanent
Representative of Saint Kitts and Nevis to the
United Nations, H"
167,A_54_PV.96-EN.pdf,https://digitallibrary.un.org/record/413695,2000,"e bereaved
family.
I now invite representatives to stand and observe
a minute of silence in tribute to the memory of Mr. Lee
Llewellyn Moore.
The members of the General Assembly observed a
minute of s"
168,A_C.1_46_PV.2-EN.pdf,https://digitallibrary.un.org/record/131915,1991," an
unconquerable spirit of vitality, enthusiasm and courage.
I would like to
conclude this tribute to the memory of Jack Gerardi-Siebert by stating that he
was, indeed, a devoted staff member who str"
169,A_44_PV-96-EN.pdf,https://digitallibrary.un.org/record/97899,1990,"quarters, New York,
on Tuesday, 11 September 1990, at 3 p.m.
President:
Mr.
GARBA
(Nigeria)
Tribute to the memory of Nasim Ahmed, former Permanent Representative of
Pakistan to the Unite,d Nations
Que"
170,A_44_PV-96-EN.pdf,https://digitallibrary.un.org/record/97899,1990,"ed family.
I now invite members of the Assembly to stand and observe a minute of silence
in tribute to the memory of His Excellency Mr. Nasim Abroed.
The members of the General Assembly observed a min"
171,A_S-16_PV.6-EN.pdf,https://digitallibrary.un.org/record/84693,1990,"ns of the 
people of South Africa will be realized. 
As I conclude, I should like to pay a 
tribute to the memory of the martyred men, women and children of that troubled land 
who have laid down thei"
172,S_PV-8183-EN.pdf,https://digitallibrary.un.org/record/1473548,2018,"lestinian question 
20/02/2018
2/30 
18-04549
The meeting was called to order at 10.10 a.m.
Tribute to the memory of His Excellency 
Ambassador Necton Darlington Mhura, Permanent 
Representative of th"
173,S_PV-8183-EN.pdf,https://digitallibrary.un.org/record/1473548,2018,"ty Council, to 
my colleagues on the Council and to everyone in this 
Chamber today for the tribute to the memory of Vitaly 
Ivanovich Churkin, the late Permanent Representative 
of Russia, exactly a "
174,S_PV-8376-EN.pdf,https://digitallibrary.un.org/record/1649569,2018,"when their vehicle passed over an 
explosive device yesterday in northern Mali. I also pay 
tribute to the memory of Corporal Abdelatif Rafik, who 
died under accidental circumstances on Wednesday in "
175,S_PV.8413-EN.pdf,https://digitallibrary.un.org/record/1655100,2018,"d sustaining peace 
05/12/2018
2/32 
18-41380
The meeting was called to order at 10.20 a.m.
Tribute to the memory of His Excellency 
Mr. George Herbert Walker Bush, forty-first 
President of the Unite"
176,A_73_PV.2-EN.pdf,https://digitallibrary.un.org/record/1644774,2018," . . . . . . . . . . . . . . . . .  (Ecuador)
The meeting was called to order at 10.25 a.m.
Tribute to the memory of His Excellency 
Mr. Kofi Annan, seventh Secretary-General of the 
United Nations
Th"
177,A_73_PV.2-EN.pdf,https://digitallibrary.un.org/record/1644774,2018,"General of the 
United Nations
The President (spoke in Spanish): It is our sad 
duty to pay tribute to the memory of His Excellency 
Mr. Kofi Annan, seventh Secretary-General of the 
United Nations, w"
178,A_73_PV.2-EN.pdf,https://digitallibrary.un.org/record/1644774,2018,"dent (spoke in Spanish): I now invite 
members to stand and observe a minute of silence in 
tribute to the memory of His Excellency Mr. Kofi Annan, 
the seventh Secretary-General of the United Nations"
179,A_73_PV.10-EN.pdf,https://digitallibrary.un.org/record/1654214,2018,"in her mission to lead the Assembly at its seventy-third 
session.
I would also like to pay tribute to the memory of the 
late former Secretary-General of the United Nations, 
Mr. Kofi Annan, who, wit"
180,A_73_PV.5-EN.pdf,https://digitallibrary.un.org/record/1648510,2018,"ative of Italy.
Mrs. Zappia (Italy): It is an honour for me to 
address this Peace Summit dedicated to the memory of 
Nelson Mandela, a man who shaped the history of our 
time. He truly embodied the v"
181,S_PV-8238-EN.pdf,https://digitallibrary.un.org/record/1483973,2018,"/PV.8238 
Colombia 
19/04/2018
2/21 
18-11481
The meeting was called to order at 10.10 a.m.
Tribute to the memory of His Excellency 
Ambassador Bernard Tanoh-Boutchoue, 
Permanent Representative of Cô"
182,A_73_PV.6-EN.pdf,https://digitallibrary.un.org/record/1650699,2018," . . . . . . . . . . . . . . . . . . .  (Ecuador)
The meeting was called to order at 9 a.m.
Tribute to the memory of His Excellency 
Mr. Kofi Annan, seventh Secretary-General of the 
United Nations
Th"
183,A_73_PV.6-EN.pdf,https://digitallibrary.un.org/record/1650699,2018," this 
morning, I would like to invite members to stand and 
observe a minute of silence in tribute to the memory of 
His Excellency Mr. Kofi Annan, the seventh Secretary-
General of the United Nation"
184,S_PV.8218-EN.pdf,https://digitallibrary.un.org/record/1480402,2018,"ons. They are a beacon of hope, 
as Mr. Bakayoko saw for himself. I would also like 
to pay tribute to the memory of the approximately 
3,700 peacekeepers who have died in the line of duty, 
including"
185,S_PV-8229-EN.pdf,https://digitallibrary.un.org/record/1482889,2018," Nations Multidimensional 
Integrated Stabilization Mission in Mali (MINUSMA). 
France pays tribute to the memory of these warriors 
for peace. Their sacrifice serves as a reminder of how 
MINUSMA is "
186,S_PV-8229-EN.pdf,https://digitallibrary.un.org/record/1482889,2018,"éman Hubert Coulibaly, 
who is with us in the Security Council this morning.
We wish to pay tribute to the memory of the 
fallen peacekeepers serving under MINUSMA. Their 
greatest reward would be the"
187,S_PV-8239-EN.pdf,https://digitallibrary.un.org/record/1483974,2018,"pecial Representative of the 
Secretary-General, Mr. Farid Zarif. I would also like to 
pay tribute to the memory of the 202 Blue Helmets who 
lost their lives in Liberia. The considerable progress 
t"
188,A_72_PV-80-EN.pdf,https://digitallibrary.un.org/record/1485594,2018,"a.
(spoke in French)
We must fight against institutional amnesia with 
regard to slavery. We owe it to the memory of its 
victims. It is a duty to reflect upon and question our 
beliefs, practices and"
189,A_65_PV.118-EN.pdf,https://digitallibrary.un.org/record/720652,2011,". . . . . . . . . . . . . . .
(Switzerland) 
 
 
 
 The meeting was opened at 10.05 a.m. 
 
Tribute to the memory of Mr. Harri Holkeri, 
President of the fifty-fifth session of the 
General Assembly 
"
190,A_66_PV.12-EN.pdf,https://digitallibrary.un.org/record/713558,2011,"uman right — the right to life — and 
therefore constitute a crime against humanity. I pay 
tribute to the memory of those killed 10 years ago, on 
11 September 2001, as well as to all other victims o"
191,A_66_PV.91-EN.pdf,https://digitallibrary.un.org/record/735048,2011," . . . . . . . . . . . . . .
(Qatar) 
 
 
 
The meeting was called to order at 3.15 p.m. 
 
Tribute to the memory of His Excellency Mr. Kim 
Jong Il, General Secretary of the Workers’ Party of 
Korea,"
192,A_66_PV.91-EN.pdf,https://digitallibrary.un.org/record/735048,2011,"blic of Korea. 
 
I now invite representatives to stand and observe 
a minute of silence in tribute to the memory of the late 
leader of the Democratic People’s Republic of Korea. 
 
The members of th"
193,A_65_PV.87-EN.pdf,https://digitallibrary.un.org/record/704599,2011,"we be able to 
bring this region back to normal life fully. As we 
gather today, let us pay tribute to the memory of the 
victims and to the hundreds of thousands of disaster 
relief workers at the si"
194,A_65_PV.87-EN.pdf,https://digitallibrary.un.org/record/704599,2011," the harmful effects and further spread of 
 
A/65/PV.87
 
5 
11-31105 
 
radiation. Paying tribute to the memory of the victims, 
the heads of State of the Commonwealth of 
Independent States proclai"
195,A_65_PV.38-EN.pdf,https://digitallibrary.un.org/record/697256,2011,", Vice-President, took the 
Chair. 
 
 
 
 The meeting was called to order at 10.05 a.m. 
 
Tribute to the memory of His Excellency Mr. David 
Thompson, Prime Minister of Barbados 
 
 
The Acting Pres"
196,A_65_PV.38-EN.pdf,https://digitallibrary.un.org/record/697256,2011,"spoke in Spanish): Before 
proceeding to the items on our agenda, it is my sad 
duty to pay tribute to the memory of the late Prime 
Minister 
of 
Barbados, 
His 
Excellency 
David 
Thompson, who pass"
197,A_65_PV.38-EN.pdf,https://digitallibrary.un.org/record/697256,2011,"avid Thompson. 
 
I now invite representatives to stand and observe 
a minute of silence in tribute to the memory of His 
Excellency David Thompson. 
 
 The members of the General Assembly observed a "
198,A_34_PV.6-EN.pdf,https://digitallibrary.un.org/record/753137,1984,"rsal peace.
163.
While speaking of justice and universal peace,
we wish to pay a respectful tribute to the memory of a
man who devoted his whole life to the emancipation and
well-being of oppressed pe"
199,A_35_PV.25-EN.pdf,https://digitallibrary.un.org/record/16296,1984,"emala) '""
. . . . . .
498
President: Mr. Riidiger von WECHMAR
(Federal Republic of Germany)
Tribute to the memory of His Excellency Mr. Pyotr
Mironovich Masherov, First Secretary of the Central
Commit"
200,A_34_PV.47-EN.pdf,https://digitallibrary.un.org/record/753978,1984,"d in Sports;
(c)
Report of the Secretary-General. . . . . . . . . . . . . . . . . . . .
971
Tribute to the memory of Major-General Maphevu Dlamini,
Prime Minister of the Kingdom of Swaziland. . . . . "
201,A_34_PV.47-EN.pdf,https://digitallibrary.un.org/record/753978,1984,"al Maphevu Dlamini,
Prime Minister of the Kingdom of Swaziland. . . . . . . . . . . . .
971
Tribute to the memory of Major-General Maphevu
Dlamini, Prime Minister ofthe Kingdom ofSwaziland
CONTENTS
Pa"
202,A_34_PV.47-EN.pdf,https://digitallibrary.un.org/record/753978,1984,"ee against Apartheid: Today is a sad day for
Africa. The tribute you, Mr. President, have just paid
to the memory of Major-General Maphevu Dlamini,
Prime Minister of Swaziland, is eloquent testimony t"
203,A_CONF.62_%5EVOL.17%5E-EN.pdf,https://digitallibrary.un.org/record/81862,1984,"..........
132
Signature of the Final Act and opening of the Con-
vention for signature
132
Tribute to the memory of Mr. H. S. Amerasinghe,
former President of the Conference, and to the
memory of Mr."
204,A_CONF.62_%5EVOL.17%5E-EN.pdf,https://digitallibrary.un.org/record/81862,1984,"ada are also
among those who deserve special mention. Like you, Sir, I
should like to pay a tribute to the memory of the late Confer-
ence President, Hamilton Shirley Amerasinghe of Sri Lanka.
who pro"
205,A_CONF.62_%5EVOL.17%5E-EN.pdf,https://digitallibrary.un.org/record/81862,1984,"ars
to find solutions
to
the
problems confronting
the
Conference.
46.
We also wish to pay a tribute to the memory of the I1rst
President
of
the
Conference.
Mr.
Hamilton
Shirley
Amerasinghe, who devote"
206,A_CONF.62_%5EVOL.17%5E-EN.pdf,https://digitallibrary.un.org/record/81862,1984,"ith which you have conducted the
conclusion of the historic task of preparing this Con;vention,
and to the memory of your predecessor, Mr. Hamilton Shirley
Amerasinghe, who for years played a leading "
207,A_CONF.62_%5EVOL.17%5E-EN.pdf,https://digitallibrary.un.org/record/81862,1984,"ecretary. Mr.
David Hall; and the other members of the Secretariat.
179.
I must pay a tribute, too. to the memory of former
President Hamilton Shirley Amerasinghe.
ISO.
Allow me to thank you, Mr. Pre<"
208,A_CONF.62_%5EVOL.17%5E-EN.pdf,https://digitallibrary.un.org/record/81862,1984,"endships have
been formed.
Some, alas, have c nded, truncated by death, and I wish to pay
a tribute to the memory of President Amerasinghe, who led
our work very effectively fur so long.
99.
But other"
209,A_CONF.62_%5EVOL.17%5E-EN.pdf,https://digitallibrary.un.org/record/81862,1984," negotiat-
ing text that formed the basis for our present Convention. We
also wish to pay a tribute to the memory of Mr. Mustapha
Yasseen, the former co-ordinator of the Arabic-language
group. We shou"
210,A_CONF.62_%5EVOL.17%5E-EN.pdf,https://digitallibrary.un.org/record/81862,1984,"s among all States.
95.
In conclusion, the Soviet delegation would like to pay a
tribute once again to the memory of Mr. Hamilton Shirley
Amerasinghe
and
to
express
its
gratitude
to
you,
Mr.
President"
211,A_CONF.62_%5EVOL.17%5E-EN.pdf,https://digitallibrary.un.org/record/81862,1984,"he world's oceans.
11.
My delegation wishes to join the lllany previous speakers
who paid a tribute to the memory of Ihe late Hamilton Shirky
Amerasinghe of Sri Lanka, who laboured diligenlly as your
"
212,A_C.1_39_PV.21-EN.pdf,https://digitallibrary.un.org/record/70490,1984,"i. 
I now request the members of the Committee to stand and observe a minute of 
silence in tribute to the memory of this great leader. 
The members of the First Committee observed a minute of silence"
213,CD_540%5EAppendix_III_Vol.II%5E-EN.pdf,https://digitallibrary.un.org/record/697795,1984,"uld l i k e f i r s t to associate my delegation with the words spoken t h i s morning i n 
tribute to the memory of President Sekou Touré. A l i t t l e over 10 years ago I had the 
opportunity of pe"
214,A_64_PV.27-EN.pdf,https://digitallibrary.un.org/record/669303,2009,"ope. It would be an act of 
justice towards the heroic people of Cuba who are 
today paying tribute to the memory of Camilo 
Cienfuegos, a young and cheerful Commander from the 
Sierra Maestra Mountai"
215,S_PV.6186-EN.pdf,https://digitallibrary.un.org/record/664240,2009,"Mission in Haiti (MINUSTAH). I 
should also like to take advantage of this occasion to 
pay tribute to the memory of all of those who have laid 
down their lives in working to bring about and ensure 
"
216,A_46_PV.87-EN.pdf,https://digitallibrary.un.org/record/149367,1992," 
is the most 
trenchant 
reply 
to his murderers. 
(rPokr.inEnalish) 
I want now to pay a tribute 
to the memory of 
?ranclr 
Bugotu, 
Ambassador 
of Solomon Islands 
to the Units& 
Nations. 
I wau p"
217,A_47_PV.71-EN.pdf,https://digitallibrary.un.org/record/160038,1992,"ers, New York, 
on Tuesday, 24 November 1992, at 3 p.m. 
President: 
Mr. GANEV 
(Bulgaria) 
Tribute to the memory of Mr. Kaysone Phomvihane, President of the 
Lao People's Democratic Republic 
Necessi"
218,A_47_PV.71-EN.pdf,https://digitallibrary.un.org/record/160038,1992,"the bereaved family. 
I invite representatives to stand and observe a minute of silence in 
tribute to the memory of the late President of the Lao People's Democratic 
Republic. 
The members of the Ge"
219,A_47_15%28Vol.I%29-EN.pdf,https://digitallibrary.un.org/record/146525,1992," Vice-President •.•..•.•••.•••••.•
B.
Membership and attendance ••.•.•••.•••..•••.••...•
C.
Tribute to the memory of His Excellency
Mr. Adnan Tarcici (Yemen) ••••.••.••••••••...•..••
D.
Adoption of th"
220,A_47_15%28Vol.I%29-EN.pdf,https://digitallibrary.un.org/record/146525,1992,"edom; World Federation of Trade Unions;
World Federation of United Nations Associations.
C.
Tribute to the memory of His Excellency
Mr. Adnan Tarcici (Yemen)
12.
At its resumed 805th (closing) meeting"
221,A_40_PV.55-EN.pdf,https://digitallibrary.un.org/record/103282,1985,"sary of the United Nations escaped no one.
Before going any further, I wish to pay a solemn tribute to the memory of
thousands of martyrs who this year were cut down by the senseless, lethal folly of
"
222,A_40_PV.121-EN.pdf,https://digitallibrary.un.org/record/108764,1985,"rk,
on Wednesday,
18 Decerrber 1986, at 10.30 a.m•
Pres ident:
.;
Mr.
DE PIN IES
(Spa in)
Tr ibu te to the memory of His Excellency Sir Seewoosagur Ramgoolam,
Governor-
General and former Prime Minist"
223,A_39_24-EN.pdf,https://digitallibrary.un.org/record/697792,1985,"ntal organizations1 and the Secretary for Foreign
Relations of SWAPO.
888. The Council paid tribute to the memory of the late Reverend Michael Scott.
A minute of silence was observpd in his memory and"
224,A_40_PV.15-EN.pdf,https://digitallibrary.un.org/record/98273,1985,"ions, on behalf of the Albanian Government and people, our sincere
gratitude for the homage it paid to the memory of Enver Hoxha, the leader of the
Albanian people, at its plenary meeting on 12 April "
225,ilc_1983_v1.pdf,https://digitallibrary.un.org/record/114566,1985,"cle 18 (Freedom of communication) and
Article 19 (Temporary accommodation) (continued) 
152
Tribute to the memory of Mr. Emmanuel Kodjoe Dadzie,
former member of the Commission 
155
1782nd meeting
Wed"
226,ilc_1983_v1.pdf,https://digitallibrary.un.org/record/114566,1985,"5. In conclusion, he wished to thank the Secretariat for
its valuable assistance and to pay tribute to the memory of
Jean Spiropoulos, who had been the first Special
Rapporteur entrusted with the topi"
